price,rooms,area,floor,total_floor,district,"address",ZHK,type,year
43000000,3,100,9,14,Бостандык,"мкр. Орбита-3, Торайгырова 25/3 — Торайгырова",,монолитный,2006
77000000,4,110,2,,Медеу,Кунаева — Богенбай батыра,,кирпичный,1982
35000000,3,58,2,4,Ауэзов,"мкр. №8 22, Между Правды и Мате Залка",,,1964
10000000,2,52,1,3,Жетысу,"мкр. Кемел (Первомайское), Дулыға 1б — Есим хана",,,1980
21000000,3,"59,7",2,5,Алмалы,мкр. Тастак-2,,панельный,1984
35000000,2,69,4,5,Медеу,"мкр. Самал-3, Пр.Достык 117/6 — Хаджымукана Назарбаева",,кирпичный,2008
23500000,1,45,12,12,Бостандык,Абиша Кекилбайулы 97а,Аманат,монолитный,2019
73000000,3,110,6,8,Бостандык,"мкр. Керемет, Тимирязева 1",Керемет,кирпичный,2004
21000000,3,"60,9",2,5,Алмалы,мкр. Тастак-2,,панельный,1984
24500000,3,59,5,5,Бостандык,мкр. Казахфильм 8,,,1978
47000000,3,105,2,12,Турксиб,"мкр. Маяк, Майлина 54 — Бухтарминская",Радужный берег,монолитный,2018
55000000,3,"112,4",4,20,Алмалы,Прокофьева 140,Манхеттан (29 квартал),монолитный,2007
22000000,3,60,2,5,Алмалы,мкр. Тастак-2,,панельный,1984
36000000,1,"52,5",12,13,Алмалы,Сейфуллина 499/131 — проспект Жибек Жолы,Бакытты омир,монолитный,2015
28000000,1,47,3,9,Ауэзов,"мкр. Сайран, Утеген Батыр 84г",,,2015
15100000,1,41,5,9,Алмалы,мкр. Тастак-2,,панельный,1985
24000000,3,65,6,9,Алмалы,"мкр. Тастак-2, Тастак-2 — Брусиловского (Руднева)",,монолитный,2000
42000000,2,70,6,12,Алмалы,Мустай Карима,Берекет,монолитный,2019
32000000,2,80,10,15,Ауэзов,Навои 68 — Жандосова,Тау Самал,монолитный,2007
22000000,3,"59,6",2,5,Алмалы,"мкр. Тастак-2, Тастак-2 — Дусейнова",,панельный,1980
74000000,3,98,12,21,Медеу,"мкр. Самал-2, Снегина 33а",Samal Tower,,2016
37000000,2,80,9,12,Бостандык,Навои,Верный,монолитный,2019
24000000,3,60,1,5,Жетысу,мкр. Айнабулак-3,,панельный,1985
21500000,2,48,2,5,Бостандык,"мкр. Орбита-1, Навои",,панельный,1978
33000000,3,69,9,9,,Толе Би (Комсомольская) 175/19 — Айтиева,,панельный,1987
19500000,3,108,6,6,Жетысу,мкр. Кокжиек 37,,,2010
52000000,3,135,14,15,Ауэзов,Навои 72,Тау Самал,монолитный,2012
22000000,2,55,14,15,Бостандык,Навои,Тау Самал,монолитный,2012
120000000,6,210,5,9,,Аскарова Асанбая 21 — Садыкова,Аль-Фараби,,2016
31500000,2,85,2,18,Алмалы,Брусиловского 144 — Шакарима,Манхеттан (29 квартал),монолитный,2008
43500000,4,110,8,9,Наурызбай,Кенесары хана 54,Хан-Тенгри,монолитный,2011
22000000,3,59,1,4,Алмалы,Наурызбай батыра 43 — Гоголя,,панельный,1966
56000000,3,"101,9",2,25,Бостандык,Абиша Кекилбаева 38Г,Mega Tower Almaty,монолитный,2015
53500000,3,96,11,12,Бостандык,Сатпаева 7/1 — Егизбаева,Асыл Тау,монолитный,2014
20000000,2,46,1,5,Алмалы,Манаса 3 — Шевченко,,панельный,1965
31000000,2,76,6,11,Ауэзов,"мкр. Жетысу-3, Жетысу 3 59",Жетысу,монолитный,2011
7000000,1,"16,7",1,4,Ауэзов,мкр. №7 1,,панельный,1979
56000000,4,140,10,16,Ауэзов,Навои 72,Тау Самал,монолитный,2011
35000000,3,83,3,5,Турксиб,Шолохова — Сейфуллина,,кирпичный,1987
14999999,1,"34,7",4,5,Ауэзов,"мкр. Таугуль, Сулейменова 40А/А",,кирпичный,1986
29500000,3,68,4,5,Бостандык,"мкр. Орбита-4, Биржана 20 — Аль-Фараби",,кирпичный,1986
22000000,2,60,,,Бостандык,Навои — Жандосова,Тау Самал,монолитный,2012
52500000,2,"76,1",6,8,Алмалы,Кашгарская 69,Престиж Алатау,монолитный,2017
21000000,2,54,9,9,Ауэзов,"мкр. Мамыр-7, Бауыржан Момышулы 17 — Шаляпина",,панельный,2000
21800000,3,67,1,5,Жетысу,"мкр. Кемел (Первомайское), Победы 26/23",,кирпичный,1989
23000000,1,32,2,12,Алмалы,Шевченко 85,Молодежный,монолитный,2019
19200000,2,56,5,5,Жетысу,мкр. Айнабулак-2 40,,панельный,1983
15200000,1,30,8,12,Ауэзов,Садвакасова 35,Alim,монолитный,2018
10800000,1,27,2,2,Алатау,Кисловодская улица 36,,кирпичный,1965
45000000,3,100,9,10,,Мустай Карима,,монолитный,2006
56500000,3,132,4,20,Алмалы,"мкр. Тастак-2 163, Брусиловского",Манхеттан (29 квартал),монолитный,2011
55000000,3,"103,3",4,5,Медеу,проспект Назарбаева — Шевченко,,кирпичный,1974
85000000,3,"129,7",10,16,Бостандык,Навои,Шахристан,монолитный,2015
22200000,3,56,5,5,Бостандык,"мкр. Орбита-2 36, Биржана",,панельный,1975
15700000,1,"43,5",8,9,Алатау,Аккент — Райымбека,,монолитный,2012
30000000,3,69,4,5,Ауэзов,Щепкина 33 — Токтабаева,,кирпичный,1990
13200000,1,38,1,4,Алмалы,Байтурсынова — Гоголя,,кирпичный,1960
21000000,2,51,2,5,Турксиб,Сауранбаева Тлеуберды 3/1 — Пугачёва,,кирпичный,1996
19500000,4,88,1,2,Турксиб,13-й военный городок 2,,кирпичный,1941
23000000,2,54,5,5,Алмалы,Райымбек 206,,кирпичный,1992
29000000,2,75,16,18,Алмалы,"мкр. Тастак-2, Брусиловского 167",,монолитный,2012
37000000,4,85,6,9,Бостандык,Розыбакиева 85 — Сатпаева,,панельный,1990
120000000,3,142,13,15,Бостандык,Назарбаева 223 — Махатмы Ганди,Жеруйык,монолитный,2012
20000000,1,43,9,9,Ауэзов,"мкр. Таугуль-2 6, Навои - Рыскулбекова",,панельный,1995
39900000,3,70,2,9,Бостандык,"мкр. Коктем-1, Тимирязева — Маркова",,кирпичный,1997
26000000,3,"56,5",3,5,Алмалы,Жамбула — Жумалиева,,панельный,1978
19600000,2,58,6,6,Ауэзов,"мкр. Аксай-4, Аксай 4",,,2013
32000000,2,60,14,15,Бостандык,Навои,Тау Самал,монолитный,2016
7300000,1,24,2,5,Ауэзов,мкр. Аксай-3 10 а,,кирпичный,1988
20300000,2,50,4,5,Алмалы,"мкр. Тастак-3 15, Ислама Каримова",,панельный,1987
19000000,1,"38,3",5,12,Бостандык,Сатпаева 90/16 — Туркебаева,Акварель,монолитный,2019
15500000,1,39,6,9,Наурызбай,мкр. Шугыла 342,Шугыла,,2018
38000000,3,74,4,5,Бостандык,Розыбакиева 143 — Басенова,,кирпичный,1987
34000000,2,64,2,12,Бостандык,Егизбаева 7/9 — Сатпаева,Асыл Тау,монолитный,2018
25000000,2,63,6,9,Жетысу,"мкр. Кулагер, Серикова",,монолитный,2005
38500000,4,90,5,5,Алмалы,Толе би — Нурмакова,,кирпичный,1987
16400000,1,"40,4",8,9,Алмалы,"мкр. Тастак-2, Тастак-2 — Дюсенова",,панельный,1986
11650000,2,39,3,3,Турксиб,мкр. Алтай-1 16,,кирпичный,1965
18500000,2,"48,3",5,5,Медеу,Нусупбекова 10,,кирпичный,1981
22000000,2,53,3,9,Алмалы,"мкр. Тастак-2, Тастак-2 — Тлендиева",,панельный,1981
24000000,2,"58,8",9,12,Алатау,мкр. Акбулак 107,Алмалы,монолитный,2018
26800000,2,67,4,9,Наурызбай,мкр. Калкаман 22,,монолитный,2008
26500000,3,"75,7",3,5,Алатау,мкр. Саялы 16,,монолитный,2015
129000000,4,150,4,12,Медеу,"мкр. Самал-2, Мендикулова 105 — Жолдасбекова",Фантазия,монолитный,2005
16000000,2,46,4,4,Ауэзов,"мкр. №12, 12 14 — Шаляпина",,панельный,1965
25000000,1,"40,3",7,9,Бостандык,Розыбакиева 293,,панельный,1990
83000000,4,140,6,18,Бостандык,Навои 208 — Торайгырова,Шахристан,монолитный,2015
38200000,2,61,2,6,Медеу,"мкр. Горный Гигант, Манаева 92",Bloom House,,2019
16000000,2,45,1,4,Алмалы,Казыбек би,,панельный,1968
23000000,3,60,1,4,Ауэзов,мкр. №6 39,,панельный,1964
25700000,3,59,3,4,Ауэзов,мкр. №2,,панельный,1963
18000000,1,33,5,6,Бостандык,20 линии (Розыбакиева) — Сатпаева,,,1985
34000000,4,"74,4",9,9,Алмалы,проспект Абылай Хана,,монолитный,1969
55000000,2,74,9,12,Бостандык,"мкр. Алмагуль, Розыбакиева 181A — Байкадамова",Atameken,монолитный,2019
13500000,1,40,4,6,Жетысу,мкр. Кокжиек,,,2010
87000000,4,"130,7",5,13,Бостандык,Розыбакиева 247,Вавилон,монолитный,2017
70000000,5,160,3,5,Бостандык,Радостовца 267 — Утепова,,кирпичный,1997
15000000,3,75,11,18,Алмалы,Брусиловского,Алтын Булак 1,монолитный,2012
26000000,2,60,7,9,Ауэзов,мкр. Аксай-1 23,,панельный,1994
40000000,3,105,6,9,Ауэзов,мкр. Аксай-4 121,,монолитный,2015
31000000,1,45,2,12,Бостандык,Розыбакиева,Atameken,монолитный,2019
17200000,1,41,9,9,Ауэзов,"мкр. Жетысу-2, Саина 70а — Абая",,панельный,1995
26900000,3,65,4,5,Медеу,Алимжанова 48 — Валиханова,,панельный,1974
38000000,3,"67,3",9,12,Медеу,"мкр. Самал-2, Мендикулова",,монолитный,1993
39000000,3,74,3,4,Бостандык,Абая — Желтоксан,,кирпичный,1977
22000000,3,"57,2",2,5,Алмалы,Клочкова 20 — Карасай батыра,,панельный,1978
15990000,3,"64,7",4,4,Турксиб,мкр. Жулдыз-1 19,,панельный,1993
24000000,2,"45,6",4,4,Бостандык,Зеина Шашкина 15 — Аль-Фараби,,панельный,1972
16500000,1,40,8,9,Наурызбай,мкр. Шугыла 342 к7,Шугыла,монолитный,2018
35000000,3,82,7,8,Бостандык,Навои — проспект Аль-Фараби,,панельный,1976
42500000,2,"74,3",10,16,Медеу,"мкр. Самал-1 9/2, Достык - Жолдасбекова",Евразия,монолитный,2014
34000000,3,"69,9",1,5,Бостандык,Айманова 145,,кирпичный,1989
31000000,3,75,11,18,Алмалы,Брусиловского,Алтын Булак 1,монолитный,2012
46500000,3,100,13,16,Бостандык,Навои — Торайгырова,Шахристан,монолитный,2010
